Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.168232,NA,3.289,4.163,2.769,3.845,14.579,1.169,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.246,1.863,1.246,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.172150,NA,3.918,4.177,3.014,4.123,14.837,1.052,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.046,1.564,1.046,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.176308,NA,4.158,4.155,2.993,4.107,14.835,0.988,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.985,1.474,0.985,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.180449,NA,4.142,4.172,2.959,4.123,14.865,0.995,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.989,1.480,0.989,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.184614,NA,4.164,4.159,3.045,4.432,14.859,1.064,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.984,1.471,0.984,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.189146,NA,4.532,2.974,2.746,3.850,13.301,0.850,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.904,1.352,0.904,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.193249,NA,4.103,5.369,3.534,4.756,14.566,1.159,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.998,1.493,0.998,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.198082,NA,4.833,4.166,2.972,4.092,13.899,0.847,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.848,1.268,0.848,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.202272,NA,4.190,4.163,2.146,3.213,13.872,0.767,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.978,1.462,0.978,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.205698,NA,3.426,4.165,2.824,3.916,14.612,1.143,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.196,1.789,1.196,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.210069,NA,4.372,4.163,2.533,3.687,14.403,0.843,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.937,1.402,0.937,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.213727,NA,3.658,4.172,3.039,4.242,14.918,1.160,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.120,1.675,1.120,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.217922,NA,4.195,1.580,3.100,4.236,12.303,1.010,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.976,1.461,0.976,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.222262,NA,4.340,6.753,3.637,4.928,14.716,1.136,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.944,1.412,0.944,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.227254,NA,4.992,4.165,2.068,3.200,13.890,0.641,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.821,1.227,0.821,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.230474,NA,3.220,4.162,2.996,4.152,14.832,1.289,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.272,1.903,1.272,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.234611,NA,4.137,4.176,3.033,4.152,14.871,1.004,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.990,1.481,0.990,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.238916,NA,4.305,4.160,2.854,3.990,14.726,0.927,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.952,1.423,0.952,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.242933,NA,4.017,4.171,3.022,4.170,14.880,1.038,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.020,1.526,1.020,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.247122,NA,4.190,4.165,2.986,4.448,14.856,1.062,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.978,1.463,0.978,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.251357,NA,4.235,2.972,2.958,4.133,13.593,0.976,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.967,1.447,0.967,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.255537,NA,4.180,5.362,3.704,4.965,14.774,1.188,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.980,1.466,0.980,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.260564,NA,5.026,4.168,2.962,4.131,13.916,0.822,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.815,1.219,0.815,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.264715,NA,4.151,4.168,2.185,3.264,13.934,0.786,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.987,1.476,0.987,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.268096,NA,3.381,4.167,2.852,4.065,14.720,1.202,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.212,1.812,1.212,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,9.272231,NA,4.136,0.000,2.904,4.061,0.000,0.982,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.991,1.482,0.991,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,9.276428,NA,4.197,0.000,3.013,4.104,0.000,0.978,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.976,1.460,0.976,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.280859,NA,4.431,12.503,3.396,4.681,14.460,1.057,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.925,1.383,0.925,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.285423,NA,4.564,4.165,2.277,3.438,14.061,0.753,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.898,1.343,0.898,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.288943,NA,3.521,4.162,3.937,4.894,14.702,1.390,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.164,1.741,1.164,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.294174,NA,5.230,4.167,1.842,2.998,13.639,0.573,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,0.783,1.172,0.783,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,9.297295,NA,3.121,4.162,2.793,3.967,14.680,1.271,NA,2070,10096,38,52,NA,NA,NA,NA,NA,NA,1.313,1.963,1.313,163,244,244,NA,3945,21, 51,48.179,NA,39,33,47,31,24,25,18,20,14,15,16,12,14,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
